FECHA_MEDICION,LABORATORIO_COSTERO,ANOMALIA_TEMPERATURA
2016-05-29,PISCO,1.03
2016-05-29,SAN JOSE,0.4789
2016-05-30,CALLAO,1.16
2016-05-30,CHICAMA,0.2
2016-05-30,CHIMBOTE,-0.82
2016-05-30,HUACHO,0.5521
2016-05-30,ILO,0.003
2016-05-30,MATARANI,-0.35
2016-05-30,PAITA,-1.4378
2016-05-30,PISCO,1.63
2016-05-30,SAN JOSE,0.1789
2016-05-30,TUMBES,0.3838
2016-05-31,CALLAO,1.2
2016-05-31,CHICAMA,0.2
2016-05-31,CHIMBOTE,-0.52
2016-05-31,HUACHO,0.42
2016-05-31,ILO,-0.157
2016-05-31,MATARANI,-0.01
2016-05-31,PAITA,-1.2931
2016-05-31,PISCO,1.9832
2016-05-31,SAN JOSE,-0.1035
2016-05-31,TUMBES,-0.6983
2016-06-01,CALLAO,1.15
2016-06-01,CHICAMA,-0.2
2016-06-01,CHIMBOTE,-1.15
2016-06-01,HUACHO,0.22
2016-06-01,ILO,0.043
2016-06-01,MATARANI,-0.28
2016-06-01,PAITA,-1.3598
2016-06-01,PISCO,1.4165
2016-06-01,SAN JOSE,-0.2702
2016-06-01,TUMBES,0.2683
2016-06-02,CALLAO,1.25
2016-06-02,CHICAMA,0.5
2016-06-02,CHIMBOTE,-0.72
2016-06-02,HUACHO,0.1867
2016-06-02,ILO,0.043
2016-06-02,MATARANI,-0.61
2016-06-02,PAITA,-1.2598
2016-06-02,PISCO,0.9165
2016-06-02,SAN JOSE,0.3965
2016-06-02,TUMBES,0.5017
2016-06-03,CALLAO,0.82
2016-06-03,CHICAMA,0.3
2016-06-03,CHIMBOTE,-0.52
2016-06-03,HUACHO,0.1867
2016-06-03,ILO,-0.1237
2016-06-03,MATARANI,-0.71
2016-06-03,PAITA,-0.6264
2016-06-03,PISCO,0.8499
2016-06-03,SAN JOSE,-0.0702
2016-06-03,TUMBES,1.0017
2016-06-04,CHICAMA,0.3
2016-06-04,CHIMBOTE,-0.32
2016-06-04,HUACHO,0.1534
2016-06-04,ILO,0.043
2016-06-04,MATARANI,-0.51
2016-06-04,PAITA,-0.2264
2016-06-04,PISCO,0.4499
2016-06-05,CHICAMA,0.3
2016-06-05,HUACHO,0.1636
2016-06-05,ILO,-0.0329
2016-06-05,PAITA,-0.2382
2016-06-05,PISCO,0.8505
2016-06-05,SAN JOSE,1.1431
2016-06-06,CALLAO,0.95
2016-06-06,CHICAMA,0.0
2016-06-06,CHIMBOTE,-1.05
2016-06-06,HUACHO,0.1969
2016-06-06,ILO,0.1337
2016-06-06,MATARANI,-0.6
2016-06-06,PAITA,-1.2382
2016-06-06,PISCO,1.6505
2016-06-06,SAN JOSE,0.7098
2016-06-06,TUMBES,0.0664
2016-06-07,CALLAO,0.92
2016-06-07,CHICAMA,0.3
2016-06-07,CHIMBOTE,-0.62
2016-06-07,HUACHO,0.5302
2016-06-07,ILO,-0.5996
2016-06-07,MATARANI,-0.63
2016-06-07,PAITA,-0.9382
2016-06-07,PISCO,1.4172
2016-06-07,SAN JOSE,0.6764
2016-06-07,TUMBES,0.5664
2016-06-08,CALLAO,1.35
2016-06-08,CHICAMA,0.0
2016-06-08,CHIMBOTE,-0.99
2016-06-08,HUACHO,0.0969
2016-06-08,ILO,-0.5329
2016-06-08,MATARANI,-0.6
2016-06-08,PAITA,-1.1715
2016-06-08,PISCO,1.6172
2016-06-08,SAN JOSE,0.2431
2016-06-08,TUMBES,-0.00023333
2016-06-09,CALLAO,1.22
2016-06-09,CHICAMA,0.1
2016-06-09,CHIMBOTE,-0.62
2016-06-09,HUACHO,0.2302
2016-06-09,ILO,-0.2996
2016-06-09,MATARANI,-0.8
2016-06-09,PAITA,-0.7715
2016-06-09,PISCO,2.0172
2016-06-09,SAN JOSE,0.3098
2016-06-09,TUMBES,0.2664
2016-06-10,CALLAO,1.61
2016-06-10,CHICAMA,-0.1
2016-06-10,CHIMBOTE,-0.34
2016-06-10,HUACHO,0.3911
2016-06-10,ILO,-0.0588
2016-06-10,MATARANI,-0.5
2016-06-10,PAITA,-0.7253
2016-06-10,PISCO,1.9963
2016-06-10,SAN JOSE,0.4918
2016-06-10,TUMBES,0.3815
2016-06-11,CHICAMA,0.2
2016-06-11,CHIMBOTE,-0.18
2016-06-11,HUACHO,0.3577
2016-06-11,ILO,-0.1588
2016-06-11,MATARANI,-0.5
2016-06-11,PAITA,-0.7086
2016-06-11,PISCO,1.7296
2016-06-11,SAN JOSE,0.4918
2016-06-12,CHICAMA,-0.1
2016-06-12,HUACHO,0.3244
2016-06-12,ILO,-0.0588
2016-06-12,PAITA,0.2747
2016-06-12,PISCO,1.3963
2016-06-12,SAN JOSE,0.4918
2016-06-13,CALLAO,0.26
2016-06-13,CHICAMA,-0.2
2016-06-13,CHIMBOTE,0.19
2016-06-13,HUACHO,0.3911
2016-06-13,ILO,1.1078
2016-06-13,MATARANI,-0.6
2016-06-13,PAITA,0.4081
2016-06-13,PISCO,2.1629
2016-06-13,SAN JOSE,0.0918
2016-06-13,TUMBES,0.4815
2016-06-14,CALLAO,0.19
2016-06-14,CHICAMA,-0.3
2016-06-14,CHIMBOTE,-0.08
2016-06-14,HUACHO,0.1244
2016-06-14,ILO,0.7745
2016-06-14,MATARANI,-0.1
2016-06-14,PAITA,-0.4919
2016-06-14,PISCO,1.0963
2016-06-14,SAN JOSE,-0.0415
2016-06-14,TUMBES,0.7148
2016-06-15,CALLAO,0.21
2016-06-15,CHICAMA,-0.7
2016-06-15,CHIMBOTE,-0.53
2016-06-15,HUACHO,0.2052
2016-06-15,ILO,0.0205
2016-06-15,MATARANI,-0.38
2016-06-15,PAITA,-0.3516
2016-06-15,PISCO,-0.3391
2016-06-15,SAN JOSE,-0.0052
2016-06-15,TUMBES,0.9225
2016-06-16,CALLAO,0.61
2016-06-16,CHICAMA,-0.4
2016-06-16,CHIMBOTE,0.1
2016-06-16,HUACHO,0.2385
2016-06-16,ILO,-0.2462
2016-06-16,MATARANI,-0.62
2016-06-16,PAITA,-0.3849
2016-06-16,PISCO,0.6609
2016-06-16,SAN JOSE,0.0282
2016-06-16,TUMBES,1.1558
2016-06-17,CALLAO,0.81
2016-06-17,CHICAMA,0.2
2016-06-17,CHIMBOTE,-0.07
2016-06-17,HUACHO,-0.0615
2016-06-17,ILO,0.2871
2016-06-17,MATARANI,-0.58
2016-06-17,PAITA,-0.5182
2016-06-17,PISCO,1.0276
2016-06-17,SAN JOSE,-0.0052
2016-06-17,TUMBES,0.5225
2016-06-18,CHICAMA,0.0
2016-06-18,CHIMBOTE,-0.47
2016-06-18,HUACHO,0.3052
2016-06-18,ILO,0.3871
2016-06-18,MATARANI,-0.62
2016-06-18,PAITA,-1.0516
2016-06-18,PISCO,1.0943
2016-06-18,SAN JOSE,0.0615
2016-06-19,CHICAMA,-0.3
2016-06-19,HUACHO,0.0385
2016-06-19,ILO,0.2871
2016-06-19,PAITA,-1.1516
2016-06-19,PISCO,0.7609
2016-06-19,SAN JOSE,-0.0385
2016-06-20,CALLAO,1.12
2016-06-20,CHICAMA,0.0
2016-06-20,CHIMBOTE,-0.21
2016-06-20,HUACHO,-0.0093
2016-06-20,ILO,0.9446
2016-06-20,MATARANI,-0.47
2016-06-20,PAITA,-0.4322
2016-06-20,PISCO,0.2379
2016-06-20,SAN JOSE,-0.1423
2016-06-20,TUMBES,1.9909
2016-06-21,CALLAO,0.52
2016-06-21,CHICAMA,-0.2
2016-06-21,CHIMBOTE,-0.44
2016-06-21,HUACHO,-0.0093
2016-06-21,ILO,0.7113
2016-06-21,MATARANI,-0.54
2016-06-21,PAITA,-0.7655
2016-06-21,PISCO,0.8379
2016-06-21,SAN JOSE,-0.2757
2016-06-21,TUMBES,1.8575
2016-06-22,CALLAO,0.69
2016-06-22,CHICAMA,0.2
2016-06-22,CHIMBOTE,-0.58
2016-06-22,HUACHO,0.0574
2016-06-22,ILO,0.7446
2016-06-22,MATARANI,-0.17
2016-06-22,PAITA,-1.0655
2016-06-22,PISCO,1.2379
2016-06-22,SAN JOSE,-0.0757
2016-06-22,TUMBES,2.0742
2016-06-23,CALLAO,0.41
2016-06-23,CHICAMA,-0.2
2016-06-23,CHIMBOTE,-0.54
2016-06-23,HUACHO,-0.0759
2016-06-23,ILO,0.6779
2016-06-23,MATARANI,-0.11
2016-06-23,PAITA,-0.9655
2016-06-23,PISCO,1.1713
2016-06-23,SAN JOSE,-0.2423
2016-06-23,TUMBES,2.4242
2016-06-24,CALLAO,0.42
2016-06-24,CHICAMA,-0.3
2016-06-24,CHIMBOTE,-0.48
2016-06-24,HUACHO,0.1907
2016-06-24,ILO,0.5113
2016-06-24,MATARANI,-0.24
2016-06-24,PAITA,-0.7989
2016-06-24,PISCO,0.8046
2016-06-24,SAN JOSE,-0.2423
2016-06-24,TUMBES,2.2242
2016-06-25,CHICAMA,0.1
2016-06-25,CHIMBOTE,-0.72
2016-06-25,HUACHO,0.2853
2016-06-25,ILO,0.4195
2016-06-25,MATARANI,-0.21
2016-06-25,PAITA,-0.7842
2016-06-25,PISCO,1.5179
2016-06-25,SAN JOSE,-0.1672
2016-06-26,CHICAMA,0.4
2016-06-26,HUACHO,0.152
2016-06-26,ILO,0.2861
2016-06-26,PAITA,-1.3175
2016-06-26,PISCO,1.4512
2016-06-26,SAN JOSE,-0.2338
2016-06-27,CALLAO,0.22
2016-06-27,CHICAMA,0.2
2016-06-27,CHIMBOTE,0.18
2016-06-27,HUACHO,-0.148
2016-06-27,ILO,-0.1139
2016-06-27,MATARANI,-0.05
2016-06-27,PAITA,-0.8842
2016-06-27,PISCO,-0.0488
2016-06-27,SAN JOSE,0.1995
2016-06-27,TUMBES,1.7268
2016-06-28,CALLAO,0.32
2016-06-28,CHICAMA,-0.1
2016-06-28,CHIMBOTE,-0.49
2016-06-28,HUACHO,-0.148
2016-06-28,ILO,-0.1805
2016-06-28,MATARANI,-0.11
2016-06-28,PAITA,-1.1175
2016-06-28,PISCO,-0.0154
2016-06-28,SAN JOSE,0.2995
2016-06-28,TUMBES,2.3601
2016-06-29,CHICAMA,-0.4
2016-06-29,CHIMBOTE,-0.52
2016-06-29,HUACHO,-0.148
2016-06-29,ILO,-0.2472
2016-06-29,PAITA,-1.2508
2016-06-29,PISCO,-0.5488
2016-06-29,SAN JOSE,0.0995
2016-06-30,CALLAO,0.37
2016-06-30,CHICAMA,-0.5
2016-06-30,CHIMBOTE,-0.47
2016-06-30,HUACHO,-0.312
2016-06-30,ILO,0.3866
2016-06-30,MATARANI,-0.13
2016-06-30,PAITA,-1.1302
2016-06-30,PISCO,-0.5551
2016-06-30,SAN JOSE,-0.0649
2016-06-30,TUMBES,2.1792
2016-07-01,CHICAMA,-0.3
2016-07-01,CHIMBOTE,-0.47
2016-07-01,HUACHO,-0.112
2016-07-01,ILO,0.5533
2016-07-01,MATARANI,-0.06
2016-07-01,PAITA,-1.1302
2016-07-01,PISCO,-0.1884
2016-07-01,SAN JOSE,0.0017
2016-07-01,TUMBES,2.2458
2016-07-02,CHICAMA,-0.4
2016-07-02,CHIMBOTE,-0.54
2016-07-02,HUACHO,0.2547
2016-07-02,ILO,0.4533
2016-07-02,MATARANI,0.1
2016-07-02,PAITA,-1.8302
2016-07-02,PISCO,-0.5551
2016-07-02,SAN JOSE,-0.0983
2016-07-03,CHICAMA,0.0
2016-07-03,HUACHO,0.2547
2016-07-03,ILO,0.5533
2016-07-03,PAITA,-1.4302
2016-07-03,PISCO,-0.0217
2016-07-03,SAN JOSE,-0.0649
2016-07-04,CALLAO,0.21
2016-07-04,CHICAMA,0.1
2016-07-04,CHIMBOTE,-0.31
2016-07-04,HUACHO,0.2214
2016-07-04,ILO,0.3866
2016-07-04,MATARANI,-0.26
2016-07-04,PAITA,-1.2968
2016-07-04,PISCO,0.9116
2016-07-04,SAN JOSE,0.1684
2016-07-04,TUMBES,3.2125
2016-07-05,CALLAO,0.31
2016-07-05,CHICAMA,0.0
2016-07-05,CHIMBOTE,-0.34
2016-07-05,HUACHO,-0.0371
2016-07-05,ILO,-0.0736
2016-07-05,MATARANI,-0.1
2016-07-05,PAITA,-0.7611
2016-07-05,PISCO,1.189
2016-07-05,SAN JOSE,0.5316
2016-07-05,TUMBES,3.3027
2016-07-06,CALLAO,0.81
2016-07-06,CHICAMA,0.6
2016-07-06,CHIMBOTE,-0.54
2016-07-06,HUACHO,0.1629
2016-07-06,ILO,-0.9403
2016-07-06,MATARANI,-0.13
2016-07-06,PAITA,-0.5277
2016-07-06,PISCO,0.8223
2016-07-06,SAN JOSE,0.5983
2016-07-06,TUMBES,2.3361
2016-07-07,CALLAO,0.45
2016-07-07,CHICAMA,0.6
2016-07-07,CHIMBOTE,0.03
2016-07-07,HUACHO,0.1629
2016-07-07,ILO,-0.4403
2016-07-07,MATARANI,-0.43
2016-07-07,PAITA,-0.7611
2016-07-07,PISCO,0.489
2016-07-07,SAN JOSE,0.4649
2016-07-07,TUMBES,3.4027
2016-07-08,CALLAO,0.21
2016-07-08,CHICAMA,0.3
2016-07-08,CHIMBOTE,-0.41
2016-07-08,HUACHO,0.0629
2016-07-08,ILO,0.2597
2016-07-08,MATARANI,-0.26
2016-07-08,PAITA,-0.6611
2016-07-08,PISCO,0.6223
2016-07-08,SAN JOSE,0.4983
2016-07-08,TUMBES,3.5694
2016-07-09,CHICAMA,0.7
2016-07-09,CHIMBOTE,-0.27
2016-07-09,HUACHO,-0.0038
2016-07-09,ILO,-0.1736
2016-07-09,MATARANI,-0.36
2016-07-09,PAITA,-1.2277
2016-07-09,PISCO,0.8556
2016-07-09,SAN JOSE,0.7983
2016-07-10,CHICAMA,0.1
2016-07-10,HUACHO,0.0827
2016-07-10,ILO,-0.2246
2016-07-10,PAITA,-1.3507
2016-07-10,PISCO,0.9406
2016-07-10,SAN JOSE,0.9969
2016-07-11,CALLAO,0.29
2016-07-11,CHICAMA,0.2
2016-07-11,CHIMBOTE,-0.15
2016-07-11,HUACHO,-0.4173
2016-07-11,ILO,0.2754
2016-07-11,MATARANI,-0.37
2016-07-11,PAITA,-1.0007
2016-07-11,PISCO,1.4072
2016-07-11,SAN JOSE,0.7636
2016-07-11,TUMBES,2.7208
2016-07-12,CALLAO,0.49
2016-07-12,CHICAMA,0.3
2016-07-12,CHIMBOTE,-0.35
2016-07-12,HUACHO,-0.5173
2016-07-12,ILO,-0.0246
2016-07-12,MATARANI,-0.04
2016-07-12,PAITA,-0.8674
2016-07-12,PISCO,0.5739
2016-07-12,SAN JOSE,0.3636
2016-07-12,TUMBES,2.9542
2016-07-13,CALLAO,0.79
2016-07-13,CHICAMA,0.2
2016-07-13,CHIMBOTE,0.08
2016-07-13,HUACHO,-0.1839
2016-07-13,ILO,-0.0912
2016-07-13,MATARANI,-0.31
2016-07-13,PAITA,-0.6674
2016-07-13,PISCO,0.4406
2016-07-13,SAN JOSE,0.4303
2016-07-13,TUMBES,2.7875
2016-07-14,CALLAO,0.66
2016-07-14,CHICAMA,0.1
2016-07-14,CHIMBOTE,0.22
2016-07-14,HUACHO,-0.2506
2016-07-14,ILO,-0.0246
2016-07-14,MATARANI,-0.21
2016-07-14,PAITA,-0.2007
2016-07-14,PISCO,-0.2261
2016-07-14,SAN JOSE,-0.2031
2016-07-14,TUMBES,2.7875
2016-07-15,CALLAO,0.71
2016-07-15,CHICAMA,0.2
2016-07-15,CHIMBOTE,0.89
2016-07-15,HUACHO,-0.4398
2016-07-15,ILO,0.2638
2016-07-15,MATARANI,0.33
2016-07-15,PAITA,0.196
2016-07-15,PISCO,0.5843
2016-07-15,SAN JOSE,-0.0861
2016-07-15,TUMBES,2.7318
2016-07-16,CHICAMA,0.2
2016-07-16,CHIMBOTE,0.49
2016-07-16,HUACHO,-0.4398
2016-07-16,ILO,0.0638
2016-07-16,MATARANI,0.16
2016-07-16,PAITA,-0.3707
2016-07-16,PISCO,0.4176
2016-07-16,SAN JOSE,0.6472
2016-07-17,CHICAMA,0.3
2016-07-17,HUACHO,-0.2731
2016-07-17,ILO,0.0305
2016-07-17,PAITA,-0.5373
2016-07-17,PISCO,1.0509
2016-07-17,SAN JOSE,0.6139
2016-07-18,CALLAO,0.34
2016-07-18,CHICAMA,0.2
2016-07-18,CHIMBOTE,0.06
2016-07-18,HUACHO,-0.4398
2016-07-18,ILO,0.1305
2016-07-18,MATARANI,0.26
2016-07-18,PAITA,-0.2373
2016-07-18,PISCO,0.8509
2016-07-18,SAN JOSE,0.4139
2016-07-18,TUMBES,1.8984
2016-07-19,CALLAO,0.47
2016-07-19,CHICAMA,-0.1
2016-07-19,CHIMBOTE,-0.21
2016-07-19,HUACHO,-0.3731
2016-07-19,ILO,0.2305
2016-07-19,MATARANI,0.19
2016-07-19,PAITA,-0.604
2016-07-19,PISCO,0.0843
2016-07-19,SAN JOSE,0.3472
2016-07-19,TUMBES,1.4318
2016-07-20,CALLAO,0.54
2016-07-20,CHICAMA,-0.4
2016-07-20,CHIMBOTE,-0.36
2016-07-20,HUACHO,-0.641
2016-07-20,ILO,0.4289
2016-07-20,MATARANI,0.4
2016-07-20,PAITA,-0.5429
2016-07-20,PISCO,0.3118
2016-07-20,SAN JOSE,0.2044
2016-07-20,TUMBES,2.0989
2016-07-21,CALLAO,0.34
2016-07-21,CHICAMA,-0.1
2016-07-21,CHIMBOTE,-0.33
2016-07-21,HUACHO,-0.5077
2016-07-21,ILO,0.8289
2016-07-21,MATARANI,0.33
2016-07-21,PAITA,-0.2429
2016-07-21,PISCO,-0.1882
2016-07-21,SAN JOSE,0.071
2016-07-21,TUMBES,1.9322
2016-07-22,CALLAO,0.31
2016-07-22,CHICAMA,0.1
2016-07-22,CHIMBOTE,-0.33
2016-07-22,HUACHO,-0.5743
2016-07-22,ILO,0.8956
2016-07-22,MATARANI,0.53
2016-07-22,PAITA,-0.5429
2016-07-22,PISCO,-0.0549
2016-07-22,SAN JOSE,0.7044
2016-07-22,TUMBES,1.8989
2016-07-23,CHICAMA,0.5
2016-07-23,CHIMBOTE,-0.09
2016-07-23,HUACHO,-0.4743
2016-07-23,ILO,0.8956
2016-07-23,MATARANI,0.4
2016-07-23,PAITA,-0.8096
2016-07-23,PISCO,0.5451
2016-07-23,SAN JOSE,1.4044
2016-07-24,CHICAMA,0.3
2016-07-24,HUACHO,-0.5077
2016-07-24,ILO,0.9956
2016-07-24,PAITA,-1.1596
2016-07-24,PISCO,1.0451
2016-07-24,SAN JOSE,0.3044
2016-07-25,CALLAO,0.4
2016-07-25,CHICAMA,0.1
2016-07-25,CHIMBOTE,0.44
2016-07-25,HUACHO,-0.4017
2016-07-25,ILO,1.2797
2016-07-25,MATARANI,1.03
2016-07-25,PAITA,-0.2482
2016-07-25,PISCO,1.6416
2016-07-25,SAN JOSE,1.057
2016-07-25,TUMBES,1.5179
2016-07-26,CALLAO,0.2
2016-07-26,CHICAMA,0.3
2016-07-26,CHIMBOTE,0.21
2016-07-26,HUACHO,-0.535
2016-07-26,ILO,0.9131
2016-07-26,MATARANI,0.93
2016-07-26,PAITA,-0.2482
2016-07-26,PISCO,1.6416
2016-07-26,SAN JOSE,0.1903
2016-07-26,TUMBES,1.6179
2016-07-27,CALLAO,0.48
2016-07-27,CHICAMA,0.6
2016-07-27,CHIMBOTE,-0.19
2016-07-27,HUACHO,0.1317
2016-07-27,ILO,1.2464
2016-07-27,MATARANI,1.0
2016-07-27,PAITA,-0.4149
2016-07-27,PISCO,1.9416
2016-07-27,SAN JOSE,0.2237
2016-07-27,TUMBES,1.7845
2016-07-28,CHICAMA,1.1
2016-07-28,CHIMBOTE,0.08
2016-07-28,HUACHO,0.2317
2016-07-28,ILO,1.1131
2016-07-28,PAITA,-0.8482
2016-07-28,PISCO,0.475
2016-07-28,SAN JOSE,0.257
2016-07-29,CHICAMA,0.2
2016-07-29,CHIMBOTE,-0.39
2016-07-29,ILO,0.9464
2016-07-29,PAITA,-0.6816
2016-07-29,PISCO,-0.1584
2016-07-29,SAN JOSE,-0.0097
2016-07-30,CHICAMA,0.2
2016-07-30,CHIMBOTE,-0.1
2016-07-30,HUACHO,0.8915
2016-07-30,ILO,1.1345
2016-07-30,PAITA,-0.8515
2016-07-30,PISCO,-0.4924
2016-07-30,SAN JOSE,-0.1697
2016-07-31,CHICAMA,0.3
2016-07-31,HUACHO,0.6915
2016-07-31,ILO,1.5345
2016-07-31,PAITA,-0.9515
2016-07-31,PISCO,-0.1257
2016-07-31,SAN JOSE,-0.0031
2016-08-01,CALLAO,0.31
2016-08-01,CHICAMA,0.5
2016-08-01,CHIMBOTE,-0.3
2016-08-01,HUACHO,0.0248
2016-08-01,ILO,1.3012
2016-08-01,MATARANI,-0.18
2016-08-01,PAITA,-0.5182
2016-08-01,PISCO,-0.1924
2016-08-01,SAN JOSE,0.1303
2016-08-01,TUMBES,2.0471
2016-08-02,CALLAO,0.38
2016-08-02,CHICAMA,0.7
2016-08-02,CHIMBOTE,-0.06
2016-08-02,HUACHO,-0.3418
2016-08-02,ILO,1.1012
2016-08-02,MATARANI,0.45
2016-08-02,PAITA,-0.3182
2016-08-02,PISCO,0.8743
2016-08-02,SAN JOSE,0.1303
2016-08-02,TUMBES,2.3471
2016-08-03,CALLAO,0.38
2016-08-03,CHICAMA,0.4
2016-08-03,CHIMBOTE,-0.4
2016-08-03,HUACHO,-0.5085
2016-08-03,ILO,1.3679
2016-08-03,MATARANI,0.49
2016-08-03,PAITA,-0.4849
2016-08-03,PISCO,1.0743
2016-08-03,SAN JOSE,0.3303
2016-08-03,TUMBES,1.0137
2016-08-04,CALLAO,0.32
2016-08-04,CHICAMA,0.5
2016-08-04,CHIMBOTE,-0.17
2016-08-04,HUACHO,-0.2493
2016-08-04,ILO,1.1793
2016-08-04,MATARANI,0.6
2016-08-04,PAITA,-0.2018
2016-08-04,PISCO,1.4227
2016-08-04,SAN JOSE,0.8447
2016-08-04,TUMBES,1.4195
2016-08-05,CALLAO,0.32
2016-08-05,CHICAMA,0.8
2016-08-05,CHIMBOTE,-0.03
2016-08-05,HUACHO,-0.3826
2016-08-05,ILO,1.2793
2016-08-05,MATARANI,0.46
2016-08-05,PAITA,-0.3352
2016-08-05,PISCO,0.8561
2016-08-05,SAN JOSE,0.778
2016-08-05,TUMBES,1.3862
2016-08-06,CHICAMA,0.6
2016-08-06,CHIMBOTE,0.17
2016-08-06,HUACHO,-0.3826
2016-08-06,ILO,1.0127
2016-08-06,MATARANI,0.56
2016-08-06,PAITA,-0.2685
2016-08-06,PISCO,0.6227
2016-08-06,SAN JOSE,0.878
2016-08-07,CHICAMA,1.4
2016-08-07,HUACHO,-0.4159
2016-08-07,ILO,1.1793
2016-08-07,PAITA,-0.4352
2016-08-07,PISCO,-0.4439
2016-08-07,SAN JOSE,0.778
2016-08-08,CALLAO,0.08
2016-08-08,CHICAMA,1.5
2016-08-08,CHIMBOTE,-0.4
2016-08-08,HUACHO,-0.8826
2016-08-08,ILO,0.6127
2016-08-08,MATARANI,0.66
2016-08-08,PAITA,-0.5352
2016-08-08,PISCO,0.4227
2016-08-08,SAN JOSE,1.0113
2016-08-08,TUMBES,1.5528
2016-08-09,CALLAO,0.45
2016-08-09,CHICAMA,1.2
2016-08-09,CHIMBOTE,0.05
2016-08-09,HUACHO,-0.554
2016-08-09,ILO,0.7245
2016-08-09,MATARANI,0.58
2016-08-09,PAITA,-0.5239
2016-08-09,PISCO,-0.1624
2016-08-09,SAN JOSE,1.1698
2016-08-09,TUMBES,1.1545
2016-08-10,CALLAO,0.65
2016-08-10,CHICAMA,1.0
2016-08-10,CHIMBOTE,-0.31
2016-08-10,HUACHO,-0.1873
2016-08-10,ILO,1.3245
2016-08-10,MATARANI,0.48
2016-08-10,PAITA,-0.4573
2016-08-10,PISCO,0.1376
2016-08-10,SAN JOSE,1.0364
2016-08-10,TUMBES,1.9545
2016-08-11,CALLAO,0.49
2016-08-11,CHICAMA,1.3
2016-08-11,CHIMBOTE,0.12
2016-08-11,HUACHO,-0.354
2016-08-11,ILO,1.1912
2016-08-11,MATARANI,0.61
2016-08-11,PAITA,-0.3906
2016-08-11,PISCO,0.7376
2016-08-11,SAN JOSE,0.8698
2016-08-11,TUMBES,1.3545
2016-08-12,CALLAO,0.32
2016-08-12,CHICAMA,1.0
2016-08-12,CHIMBOTE,0.05
2016-08-12,HUACHO,0.046
2016-08-12,ILO,1.1579
2016-08-12,MATARANI,0.58
2016-08-12,PAITA,-0.5239
2016-08-12,PISCO,1.2709
2016-08-12,SAN JOSE,0.9698
2016-08-12,TUMBES,0.9545
2016-08-13,CHICAMA,0.8
2016-08-13,CHIMBOTE,-0.01
2016-08-13,HUACHO,-0.0873
2016-08-13,ILO,1.2245
2016-08-13,MATARANI,0.71
2016-08-13,PAITA,-0.0573
2016-08-13,PISCO,1.6042
2016-08-13,SAN JOSE,0.8698
2016-08-14,CHICAMA,1.5
2016-08-14,HUACHO,0.1005
2016-08-14,ILO,1.2575
2016-08-14,PAITA,-0.8494
2016-08-14,PISCO,1.8665
2016-08-14,SAN JOSE,0.9506
2016-08-15,CALLAO,0.5
2016-08-15,CHICAMA,0.9
2016-08-15,CHIMBOTE,-0.18
2016-08-15,HUACHO,0.2672
2016-08-15,ILO,0.7575
2016-08-15,MATARANI,0.23
2016-08-15,PAITA,-0.1828
2016-08-15,PISCO,1.9998
2016-08-15,SAN JOSE,0.7173
2016-08-15,TUMBES,1.1543
2016-08-16,CALLAO,0.66
2016-08-16,CHICAMA,0.9
2016-08-16,CHIMBOTE,-0.21
2016-08-16,HUACHO,0.3005
2016-08-16,ILO,1.0909
2016-08-16,MATARANI,-0.07
2016-08-16,PAITA,0.0506
2016-08-16,PISCO,1.8998
2016-08-16,SAN JOSE,0.8173
2016-08-16,TUMBES,0.6543
2016-08-17,CALLAO,0.4
2016-08-17,CHICAMA,0.9
2016-08-17,CHIMBOTE,0.29
2016-08-17,HUACHO,0.5005
2016-08-17,ILO,1.1909
2016-08-17,MATARANI,0.03
2016-08-17,PAITA,-0.1828
2016-08-17,PISCO,1.1332
2016-08-17,SAN JOSE,0.5173
2016-08-17,TUMBES,1.6209
2016-08-18,CALLAO,0.56
2016-08-18,CHICAMA,0.9
2016-08-18,CHIMBOTE,0.26
2016-08-18,HUACHO,-0.0328
2016-08-18,ILO,1.3575
2016-08-18,MATARANI,-0.11
2016-08-18,PAITA,-0.0494
2016-08-18,PISCO,0.7665
2016-08-18,SAN JOSE,0.1173
2016-08-18,TUMBES,2.0543
2016-08-19,CALLAO,0.15
2016-08-19,CHICAMA,1.5
2016-08-19,CHIMBOTE,-0.14
2016-08-19,HUACHO,0.1848
2016-08-19,ILO,1.0886
2016-08-19,MATARANI,-0.07
2016-08-19,PAITA,-0.244
2016-08-19,PISCO,0.3916
2016-08-19,SAN JOSE,0.1758
2016-08-19,TUMBES,2.0035
2016-08-20,CHICAMA,1.3
2016-08-20,CHIMBOTE,-0.01
2016-08-20,HUACHO,0.0848
2016-08-20,ILO,1.4886
2016-08-20,MATARANI,0.07
2016-08-20,PAITA,-0.6107
2016-08-20,PISCO,-0.0084
2016-08-20,SAN JOSE,0.4424
2016-08-21,CHICAMA,1.3
2016-08-21,HUACHO,0.3515
2016-08-21,ILO,1.322
2016-08-21,PAITA,-0.6774
2016-08-21,PISCO,1.2583
2016-08-21,SAN JOSE,0.5758
2016-08-22,CALLAO,1.57
2016-08-22,CHICAMA,0.8
2016-08-22,CHIMBOTE,-0.04
2016-08-22,HUACHO,0.4515
2016-08-22,ILO,1.6886
2016-08-22,MATARANI,0.17
2016-08-22,PAITA,-0.2774
2016-08-22,PISCO,1.7916
2016-08-22,SAN JOSE,0.8091
2016-08-22,TUMBES,2.7368
2016-08-23,CALLAO,0.5
2016-08-23,CHICAMA,1.2
